TimeWindow  Iteration  ResRel(Pressure)  
    45      66   3.02246239e-04  
    45      67   5.42314916e-04  
    45      68   5.27376350e-04  
    45      69   6.34920898e-03  
    45      70   3.14417709e-04  
    45      71   1.69511914e-04  
    45      72   2.93275020e-05  
    45      73   2.45589373e-04  
    45      74   2.71383832e-04  
    45      75   3.35819236e-04  
    45      76   9.96826785e-04  
    45      77   4.02977802e-04  
    45      78   5.17196161e-05  
    45      79   1.48249432e-04  
    45      80   2.79739081e-04  
    45      81   4.46853458e-04  
    45      82   5.79326159e-04  
    45      83   4.07834453e-04  
    45      84   2.08263979e-04  
    45      85   2.13924044e-04  
    45      86   2.39193684e-04  
    45      87   1.86265945e-03  
    45      88   3.41351733e-04  
    45      89   1.24663357e-04  
    45      90   2.27346964e-04  
    45      91   1.72421200e-04  
    45      92   9.98967288e-05  
    45      93   3.40024674e-05  
    45      94   2.03508554e-04  
    45      95   2.89933306e-04  
    45      96   3.33250364e-04  
    45      97   1.51159941e-03  
    45      98   2.97900611e-04  
    45      99   1.19890410e-04  
    45     100   9.44228215e-05  
    46       1   1.75471500e-02  
    46       2   2.27565921e+00  
    46       3   5.45130995e-05  
    46       4   1.62436213e-04  
    46       5   3.37505237e-04  
    46       6   2.71760547e-04  
    46       7   2.34200668e-04  
    46       8   8.48120015e-04  
    46       9   2.88749757e-04  
    46      10   2.02522943e-04  
    46      11   2.17890950e-04  
    46      12   2.44866624e-04  
    46      13   2.46274710e-04  
    46      14   2.46616706e-04  
    46      15   2.46587744e-04  
    46      16   3.11508362e-04  
    46      17   1.52517346e-04  
    46      18   1.16279650e-05  
    46      19   1.46825024e-04  
    46      20   3.33840618e-04  
    46      21   4.45013240e-04  
    46      22   7.97511551e-04  
    46      23   5.19642145e-04  
    46      24   1.39022948e-04  
    46      25   1.92872730e-04  
    46      26   2.51606849e-04  
    46      27   8.38349889e-04  
    46      28   3.82251395e-04  
    46      29   2.56528219e-05  
    46      30   1.48877986e-04  
    46      31   3.49812407e-04  
    46      32   4.33378546e-04  
    46      33   9.74058850e-04  
    46      34   4.41500814e-04  
    46      35   2.67443078e-05  
    46      36   1.47339252e-04  
    46      37   3.49991729e-04  
    46      38   4.28726474e-04  
    46      39   1.00780382e-03  
    46      40   4.29355874e-04  
    46      41   2.90785748e-05  
    46      42   1.34959640e-04  
    46      43   3.31207061e-04  
    46      44   3.90521936e-04  
    46      45   1.10424177e-03  
    46      46   3.85898602e-04  
    46      47   6.68629062e-05  
    46      48   1.14274836e-04  
    46      49   4.93362714e-04  
    46      50   3.32523358e-04  
    46      51   1.56172312e-04  
    46      52   1.90440610e-04  
    46      53   2.23579985e-04  
    46      54   1.10413365e-03  
    46      55   3.23771245e-04  
    46      56   8.38573387e-05  
    46      57   9.30035605e-05  
    46      58   1.57124345e-03  
    46      59   2.95117250e-04  
    46      60   1.09954015e-04  
    46      61   5.73440506e-05  
    46      62   1.52205634e-05  
    46      63   2.72962053e-04  
    46      64   2.67745124e-04  
    46      65   2.74249572e-04  
    46      66   2.77523766e-04  
    46      67   2.79223790e-04  
    46      68   2.80152156e-04  
    46      69   2.71514317e-04  
    46      70   1.57952461e-04  
    46      71   6.15225770e-05  
    46      72   1.81265000e-04  
    46      73   2.47559696e-04  
    46      74   6.66196799e-04  
    46      75   3.65563670e-04  
    46      76   3.14663931e-05  
    46      77   1.52147266e-04  
    46      78   2.73327375e-04  
    46      79   4.49415237e-04  
    46      80   2.64423997e-04  
    46      81   5.98218713e-05  
    46      82   1.66398896e-04  
    46      83   2.43218674e-04  
    46      84   5.86010774e-04  
    46      85   3.79653408e-04  
    46      86   1.03904760e-04  
    46      87   1.69998792e-04  
    46      88   2.25362340e-04  
    46      89   6.32836887e-04  
    46      90   3.55118669e-04  
    46      91   7.33954239e-06  
    46      92   1.57035011e-04  
    46      93   2.22061633e-04  
    46      94   6.00364992e-04  
    46      95   3.61105510e-04  
    46      96   5.61224747e-05  
    46      97   1.57851442e-04  
    46      98   2.49772110e-04  
    46      99   4.09718330e-04  
    46     100   3.53221902e-04  
    47       1   1.56192526e-02  
    47       2   2.70990636e-02  
    47       3   1.22713727e-04  
    47       4   1.43641637e-04  
    47       5   2.89767477e-04  
    47       6   4.76483422e-04  
    47       7   1.63690986e-04  
    47       8   9.70589271e-05  
    47       9   6.59594500e-05  
    47      10   2.00359307e-04  
    47      11   2.49707204e-04  
    47      12   8.61443629e-04  
    47      13   3.42028280e-04  
    47      14   4.84708704e-05  
    47      15   1.18457962e-04  
    47      16   3.81962338e-04  
    47      17   3.46944664e-04  
    47      18   1.26908852e-03  
    47      19   2.53053481e-04  
    47      20   1.64797540e-04  
    47      21   1.23090540e-04  
    47      22   2.01386481e-04  
    47      23   2.28414239e-04  
    47      24   1.32423147e-03  
    47      25   3.09947663e-04  
    47      26   9.75241267e-05  
    47      27   7.57522132e-05  
    47      28   3.50710438e-04  
    47      29   2.55555412e-04  
    47      30   1.99049844e-04  
    47      31   3.55470937e-04  
    47      32   2.29477587e-04  
    47      33   1.94431433e-04  
    47      34   6.40934290e-04  
    47      35   2.46567660e-04  
    47      36   1.77941324e-04  
    47      37   2.23681325e-04  
    47      38   2.16443607e-04  
    47      39   2.07199252e-04  
    47      40   3.09437346e-03  
    47      41   2.59519140e-04  
    47      42   1.49182433e-04  
    47      43   4.97567068e-05  
    47      44   1.72673793e-04  
    47      45   2.45446543e-04  
    47      46   6.01495273e-04  
    47      47   3.50403113e-04  
    47      48   3.52580169e-05  
    47      49   1.29206511e-04  
    47      50   3.26664800e-04  
    47      51   3.64209365e-04  
    47      52   1.44268391e-03  
    47      53   3.08422534e-04  
    47      54   9.15159110e-05  
    47      55   7.23356274e-05  
    47      56   3.55713695e-04  
    47      57   2.30007402e-04  
    47      58   1.74789857e-04  
    47      59   2.76284300e-04  
    47      60   2.01990826e-04  
    47      61   1.78061027e-04  
    47      62   8.27883367e-04  
    47      63   2.28005327e-04  
    47      64   1.51869301e-04  
    47      65   4.74416684e-05  
    47      66   7.10241364e-05  
    47      67   4.98513973e-04  
    47      68   2.69109325e-04  
    47      69   2.23178448e-05  
    47      70   1.33499606e-04  
    47      71   2.30414262e-04  
    47      72   4.17860473e-04  
    47      73   3.98978614e-04  
    47      74   2.54838002e-03  
    47      75   2.31460255e-04  
    47      76   1.33641879e-04  
    47      77   4.50684201e-05  
    47      78   6.08999607e-05  
    47      79   5.98611106e-04  
    47      80   2.59629186e-04  
    47      81   2.95299820e-05  
    47      82   1.07433451e-04  
    47      83   2.91196257e-04  
    47      84   3.16901627e-04  
    47      85   1.77759139e-03  
    47      86   2.70321342e-04  
    47      87   1.02517576e-04  
    47      88   1.20199492e-04  
    47      89   2.16770551e-04  
    47      90   3.99352028e-04  
    47      91   3.93073968e-04  
    47      92   3.82227483e-04  
    47      93   2.12643005e-03  
    47      94   2.25188479e-04  
    47      95   1.32032141e-04  
    47      96   7.29848940e-05  
    47      97   1.04225356e-05  
    47      98   2.17530851e-04  
    47      99   1.89835682e-04  
    47     100   1.42520636e-04  
    48       1   1.38682249e-02  
    48       2   5.31571519e-02  
    48       3   1.22129726e-04  
    48       4   1.26187705e-04  
    48       5   1.26057325e-04  
    48       6   1.25942797e-04  
    48       7   1.25828311e-04  
    48       8   1.25713913e-04  
    48       9   1.25599603e-04  
    48      10   1.25485377e-04  
    48      11   1.25371241e-04  
    48      12   1.25257190e-04  
    48      13   1.25143226e-04  
    48      14   1.25029349e-04  
    48      15   1.24915558e-04  
    48      16   1.24801854e-04  
    48      17   1.24688234e-04  
    48      18   1.24574701e-04  
    48      19   1.24461252e-04  
    48      20   1.24347889e-04  
    48      21   1.24234607e-04  
    48      22   1.24121409e-04  
    48      23   1.24008291e-04  
    48      24   1.23895254e-04  
    48      25   1.23782296e-04  
    48      26   1.23669416e-04  
    48      27   1.23556612e-04  
    48      28   1.23443883e-04  
    48      29   1.23331231e-04  
    48      30   1.23218651e-04  
    48      31   1.23106145e-04  
    48      32   1.22993767e-04  
    48      33   1.22769796e-04  
    48      34   1.22787128e-04  
    48      35   1.22659268e-04  
    48      36   1.22547138e-04  
    48      37   1.22435049e-04  
    48      38   1.22323032e-04  
    48      39   1.22211087e-04  
    48      40   1.22099214e-04  
    48      41   1.21987413e-04  
    48      42   1.21875684e-04  
    48      43   1.21764028e-04  
    48      44   1.21652444e-04  
    48      45   1.21540933e-04  
    48      46   1.21429493e-04  
    48      47   1.21318129e-04  
    48      48   1.21206854e-04  
    48      49   1.21145018e-04  
    48      50   1.20985026e-04  
    48      51   1.20874054e-04  
    48      52   1.20763050e-04  
    48      53   1.20652111e-04  
    48      54   1.20541237e-04  
    48      55   1.20430427e-04  
    48      56   1.20319679e-04  
    48      57   1.20208995e-04  
    48      58   1.20098378e-04  
    48      59   1.19987832e-04  
    48      60   1.19877493e-04  
    48      61   1.20081625e-04  
    48      62   1.19653656e-04  
    48      63   1.19544155e-04  
    48      64   1.19434166e-04  
    48      65   1.08260720e-04  
    48      66   9.62165671e-04  
    48      67   2.06356356e-04  
    48      68   1.27489562e-04  
    48      69   6.71690986e-05  
    48      70   1.45503681e-04  
    48      71   1.81970715e-04  
    48      72   6.48318172e-04  
    48      73   2.57551223e-04  
    48      74   3.71048364e-05  
    48      75   8.98220187e-05  
    48      76   2.90752969e-04  
    48      77   2.63032701e-04  
    48      78   8.33544729e-04  
    48      79   1.89146852e-04  
    48      80   1.26749950e-04  
    48      81   9.98794223e-05  
    48      82   1.54625399e-04  
    48      83   1.80733412e-04  
    48      84   9.60547744e-05  
    48      85   1.53258567e-04  
    48      86   1.50633384e-04  
    48      87   1.60422135e-04  
    48      88   1.04527635e-04  
    48      89   1.74265808e-04  
    48      90   1.56867553e-04  
    48      91   8.56809671e-05  
    48      92   7.72176573e-06  
    48      93   1.18089059e-04  
    48      94   2.10869045e-04  
    48      95   2.21428318e-04  
    48      96   1.41510000e-04  
    48      97   7.20172423e-05  
    48      98   1.75338742e-04  
    48      99   1.60354179e-04  
    48     100   9.21601850e-05  
    49       1   1.23549548e-02  
    49       2   8.60796471e-02  
    49       3   1.13266533e-04  
    49       4   1.11687959e-04  
    49       5   1.11591789e-04  
    49       6   1.11492160e-04  
    49       7   1.11392601e-04  
    49       8   1.11293119e-04  
    49       9   1.11193715e-04  
    49      10   1.11094388e-04  
    49      11   1.10995139e-04  
    49      12   1.10895969e-04  
    49      13   1.10796876e-04  
    49      14   1.10697862e-04  
    49      15   1.10598933e-04  
    49      16   1.10513166e-04  
    49      17   1.10401026e-04  
    49      18   1.10302317e-04  
    49      19   1.10196206e-04  
    49      20   1.10105404e-04  
    49      21   1.10007021e-04  
    49      22   1.09921601e-04  
    49      23   1.09809563e-04  
    49      24   1.09711271e-04  
    49      25   1.09613135e-04  
    49      26   1.09515077e-04  
    49      27   1.09417098e-04  
    49      28   1.09319199e-04  
    49      29   1.09221378e-04  
    49      30   1.09123637e-04  
    49      31   1.09025976e-04  
    49      32   1.08928394e-04  
    49      33   1.08830893e-04  
    49      34   1.08733471e-04  
    49      35   1.08636130e-04  
    49      36   1.08538870e-04  
    49      37   1.08441691e-04  
    49      38   1.08344592e-04  
    49      39   1.08247575e-04  
    49      40   1.08150640e-04  
    49      41   1.08053786e-04  
    49      42   1.07957014e-04  
    49      43   1.07860324e-04  
    49      44   1.07763716e-04  
    49      45   1.07667190e-04  
    49      46   1.07570745e-04  
    49      47   1.07474382e-04  
    49      48   1.07378099e-04  
    49      49   1.07281897e-04  
    49      50   1.07185775e-04  
    49      51   1.07089733e-04  
    49      52   1.06993770e-04  
    49      53   1.06897887e-04  
    49      54   1.06802082e-04  
    49      55   1.06706355e-04  
    49      56   1.06610705e-04  
    49      57   1.06515258e-04  
    49      58   1.06405280e-04  
    49      59   1.06324276e-04  
    49      60   1.06229065e-04  
    49      61   1.06133734e-04  
    49      62   1.06038462e-04  
    49      63   1.05943244e-04  
    49      64   1.05848073e-04  
    49      65   1.05752943e-04  
    49      66   1.05657847e-04  
    49      67   1.05562775e-04  
    49      68   1.05467717e-04  
    49      69   1.05372663e-04  
    49      70   1.05277600e-04  
    49      71   1.05182513e-04  
    49      72   1.05087390e-04  
    49      73   1.04992211e-04  
    49      74   1.04896968e-04  
    49      75   1.04804503e-04  
    49      76   1.04706335e-04  
    49      77   1.04610749e-04  
    49      78   1.04515013e-04  
    49      79   1.04419115e-04  
    49      80   1.04323045e-04  
    49      81   9.31642039e-05  
    49      82   5.46109621e-04  
    49      83   1.72193939e-04  
    49      84   1.15967644e-04  
    49      85   1.05092046e-05  
    49      86   1.07944138e-04  
    49      87   1.70988235e-04  
    49      88   3.51551196e-04  
    49      89   2.17789022e-04  
    49      90   9.14290861e-05  
    49      91   9.06282452e-05  
    49      92   9.08159626e-05  
    49      93   8.78062638e-05  
    49      94   8.42729140e-05  
    49      95   9.14356938e-05  
    49      96   1.21866487e-03  
    49      97   1.90364525e-04  
    49      98   7.47720694e-05  
    49      99   3.19943963e-05  
    49     100   2.11054113e-05  
    50       1   1.10411401e-02  
    50       2   6.95238663e-01  
    50       3   1.03039849e-04  
    50       4   9.80168263e-05  
    50       5   9.79288981e-05  
    50       6   9.78430028e-05  
    50       7   9.77571700e-05  
    50       8   9.76714005e-05  
    50       9   9.75856937e-05  
    50      10   9.75001041e-05  
    50      11   9.73723021e-05  
    50      12   9.73293859e-05  
    50      13   9.72439285e-05  
    50      14   9.71585317e-05  
    50      15   9.70731980e-05  
    50      16   9.69879268e-05  
    50      17   9.69027190e-05  
    50      18   9.68175738e-05  
    50      19   9.67324917e-05  
    50      20   9.66474721e-05  
    50      21   9.65625149e-05  
    50      22   9.64776200e-05  
    50      23   9.63927873e-05  
    50      24   9.63080162e-05  
    50      25   9.62233070e-05  
    50      26   9.61386584e-05  
    50      27   9.60540713e-05  
    50      28   9.59695451e-05  
    50      29   9.58850794e-05  
    50      30   9.58006739e-05  
    50      31   9.57163291e-05  
    50      32   9.56320448e-05  
    50      33   9.55478200e-05  
    50      34   9.54636561e-05  
    50      35   9.53795519e-05  
    50      36   9.52955085e-05  
    50      37   9.52115248e-05  
    50      38   9.51276021e-05  
    50      39   9.50437396e-05  
    50      40   9.49599374e-05  
    50      41   9.48761966e-05  
    50      42   9.47925161e-05  
    50      43   9.47088966e-05  
    50      44   9.46253381e-05  
    50      45   9.45418406e-05  
    50      46   9.44584044e-05  
    50      47   9.43750294e-05  
    50      48   9.42917152e-05  
    50      49   9.42084618e-05  
    50      50   9.41252696e-05  
    50      51   9.40421370e-05  
    50      52   9.39590642e-05  
    50      53   9.38760508e-05  
    50      54   9.37930962e-05  
    50      55   9.37101995e-05  
    50      56   9.36274760e-05  
    50      57   9.36587536e-05  
    50      58   9.34611231e-05  
    50      59   9.33784509e-05  
    50      60   9.32958427e-05  
    50      61   9.32132902e-05  
    50      62   9.31307935e-05  
    50      63   9.30483523e-05  
    50      64   9.29659662e-05  
    50      65   9.28836352e-05  
    50      66   9.28013630e-05  
    50      67   9.27264003e-05  
    50      68   9.26368331e-05  
    50      69   9.25547129e-05  
    50      70   9.24726464e-05  
    50      71   9.23906311e-05  
    50      72   9.23086675e-05  
    50      73   9.22267547e-05  
    50      74   9.21448926e-05  
    50      75   9.20630797e-05  
    50      76   9.19813173e-05  
    50      77   9.18996036e-05  
    50      78   9.18179388e-05  
    50      79   9.17363226e-05  
    50      80   9.16547545e-05  
    50      81   9.15732351e-05  
    50      82   9.14917635e-05  
    50      83   9.14103663e-05  
    50      84   9.13045772e-05  
    50      85   9.12598100e-05  
    50      86   9.12648820e-05  
    50      87   9.10843838e-05  
    50      88   9.10032847e-05  
    50      89   9.09106993e-05  
    50      90   9.08415702e-05  
    50      91   9.07606825e-05  
    50      92   9.06798735e-05  
    50      93   9.05991459e-05  
    50      94   9.05185040e-05  
    50      95   9.04379516e-05  
    50      96   9.03575049e-05  
    50      97   9.02859240e-05  
    50      98   9.01969029e-05  
    50      99   9.02024367e-05  
    50     100   7.89748605e-05  
    51       1   9.92150898e-03  
    51       2   2.64200385e-04  
    51       3   8.59432031e-05  
    51       4   9.02716257e-05  
    51       5   9.04215223e-05  
    51       6   9.03602094e-05  
    51       7   9.02878033e-05  
    51       8   9.02145774e-05  
    51       9   9.01411331e-05  
    51      10   9.00675380e-05  
    51      11   8.99938355e-05  
    51      12   8.99200288e-05  
    51      13   8.98461744e-05  
    51      14   8.97722498e-05  
    51      15   8.96982949e-05  
    51      16   8.96242945e-05  
    51      17   8.95502790e-05  
    51      18   8.94762591e-05  
    51      19   8.94022481e-05  
    51      20   8.93282799e-05  
    51      21   8.92543658e-05  
    51      22   8.91805427e-05  
    51      23   8.91068518e-05  
    51      24   8.90333196e-05  
    51      25   8.89599890e-05  
    51      26   8.88869036e-05  
    51      27   8.88140770e-05  
    51      28   8.87415751e-05  
    51      29   8.86694024e-05  
    51      30   8.85976043e-05  
    51      31   8.85261958e-05  
    51      32   8.84551859e-05  
    51      33   8.83845852e-05  
    51      34   8.83144136e-05  
    51      35   8.82446399e-05  
    51      36   8.81752916e-05  
    51      37   8.81063152e-05  
    51      38   8.80377099e-05  
    51      39   8.79694808e-05  
    51      40   8.79015614e-05  
    51      41   8.78339588e-05  
    51      42   8.77666148e-05  
    51      43   8.76995298e-05  
    51      44   8.76326532e-05  
    51      45   8.75659562e-05  
    51      46   8.74994053e-05  
    51      47   8.74329755e-05  
    51      48   8.73666488e-05  
    51      49   8.73003620e-05  
    51      50   8.72341174e-05  
    51      51   8.71678742e-05  
    51      52   8.71015966e-05  
    51      53   8.70352529e-05  
    51      54   8.69689140e-05  
    51      55   8.25321236e-05  
    51      56   8.66506165e-05  
    51      57   8.68008714e-05  
    51      58   8.67431662e-05  
    51      59   8.66742379e-05  
    51      60   8.66040042e-05  
    51      61   8.65328250e-05  
    51      62   8.64605640e-05  
    51      63   8.63869855e-05  
    51      64   8.63118531e-05  
    51      65   8.62348870e-05  
    51      66   8.61557861e-05  
    51      67   8.60741849e-05  
    51      68   8.59897274e-05  
    51      69   8.59020017e-05  
    51      70   8.58105744e-05  
    51      71   8.57149604e-05  
    51      72   8.56146409e-05  
    51      73   8.55090710e-05  
    51      74   8.53976639e-05  
    51      75   8.52797925e-05  
    51      76   8.51547917e-05  
    51      77   8.50220154e-05  
    51      78   8.48808115e-05  
    51      79   8.47305545e-05  
    51      80   8.45706739e-05  
    51      81   8.63761198e-05  
    51      82   8.42972958e-05  
    51      83   4.76294676e-05  
    51      84   1.22428790e-04  
    51      85   2.78373538e-05  
    51      86   8.16224459e-05  
    51      87   1.54796353e-04  
    51      88   1.11720281e-04  
    51      89   4.38793807e-05  
    51      90   5.66322559e-05  
    51      91   4.51439361e-04  
    51      92   1.70252150e-04  
    51      93   3.41732354e-05  
    51      94   1.28968040e-04  
    51      95   8.42054970e-05  
    51      96   6.67046676e-05  
    51      97   1.94629451e-04  
    51      98   1.38267152e-04  
    51      99   1.22045394e-04  
    51     100   1.03501115e-07  
    52       1   8.73171098e-03  
    52       2   1.75123000e-03  
    52       3   7.47963524e-05  
    52       4   7.89988641e-05  
    52       5   7.91247705e-05  
    52       6   7.90681298e-05  
    52       7   7.90023760e-05  
    52       8   7.89362338e-05  
    52       9   7.88701750e-05  
    52      10   7.88042172e-05  
    52      11   7.87383333e-05  
    52      12   7.86725363e-05  
    52      13   7.86068238e-05  
    52      14   7.85412013e-05  
    52      15   7.84756609e-05  
    52      16   7.84102035e-05  
    52      17   7.83448143e-05  
    52      18   7.82795319e-05  
    52      19   7.82143233e-05  
    52      20   7.81492137e-05  
    52      21   7.80842000e-05  
    52      22   7.80192730e-05  
    52      23   7.79544602e-05  
    52      24   7.78897545e-05  
    52      25   7.71508298e-05  
    52      26   7.77432343e-05  
    52      27   7.77120834e-05  
    52      28   7.76490469e-05  
    52      29   7.75845641e-05  
    52      30   7.75201335e-05  
    52      31   7.74559003e-05  
    52      32   7.73918117e-05  
    52      33   7.91291513e-05  
    52      34   7.73666371e-05  
    52      35   7.72168064e-05  
    52      36   7.71491556e-05  
    52      37   7.70858416e-05  
    52      38   7.70229382e-05  
    52      39   7.69602702e-05  
    52      40   7.68977725e-05  
    52      41   7.68354819e-05  
    52      42   7.67734174e-05  
    52      43   7.67115411e-05  
    52      44   7.66498575e-05  
    52      45   7.65884827e-05  
    52      46   7.31454572e-05  
    52      47   7.63165504e-05  
    52      48   7.64230721e-05  
    52      49   7.63704545e-05  
    52      50   7.63099091e-05  
    52      51   7.62490773e-05  
    52      52   7.61883322e-05  
    52      53   7.61276916e-05  
    52      54   7.60671232e-05  
    52      55   7.60066555e-05  
    52      56   7.59462457e-05  
    52      57   7.58859012e-05  
    52      58   7.58255895e-05  
    52      59   7.57652871e-05  
    52      60   7.57049495e-05  
    52      61   7.56445066e-05  
    52      62   7.55839423e-05  
    52      63   7.55231491e-05  
    52      64   7.54620209e-05  
    52      65   7.54004952e-05  
    52      66   7.53384487e-05  
    52      67   7.52757432e-05  
    52      68   7.52121429e-05  
    52      69   5.04860771e-05  
    52      70   7.42655051e-05  
    52      71   3.16587417e-04  
    52      72   1.63513301e-04  
    52      73   5.43122060e-06  
    52      74   9.77027488e-05  
    52      75   9.76587689e-05  
    52      76   1.13755515e-04  
    52      77   5.65624842e-04  
    52      78   1.58646527e-04  
    52      79   1.69744623e-04  
    52      80   3.39939577e-04  
    52      81   5.96864378e-05  
    52      82   1.25415964e-04  
    52      83   9.68914008e-05  
    52      84   6.35350006e-05  
    52      85   9.88650343e-05  
    52      86   2.61429575e-04  
    52      87   1.65158061e-04  
    52      88   2.20602731e-05  
    52      89   9.31478742e-05  
    52      90   8.21317346e-05  
    52      91   4.52134498e-05  
    52      92   1.36699866e-05  
    52      93   8.63749526e-05  
    52      94   1.29374716e-04  
    52      95   2.81148170e-04  
    52      96   1.46522175e-04  
    52      97   2.68082896e-05  
    52      98   7.00457343e-05  
    52      99   1.23142658e-04  
    52     100   2.44720663e-04  
    53       1   7.69074827e-03  
    53       2   1.31323699e-03  
    53       3   6.55366522e-05  
    53       4   6.97351058e-05  
    53       5   6.99064876e-05  
    53       6   6.87324369e-05  
    53       7   6.97619083e-05  
    53       8   6.97695645e-05  
    53       9   6.97163223e-05  
    53      10   6.96594932e-05  
    53      11   6.96024435e-05  
    53      12   6.95454036e-05  
    53      13   6.94883614e-05  
    53      14   6.94313402e-05  
    53      15   6.93743714e-05  
    53      16   6.93174196e-05  
    53      17   6.92605111e-05  
    53      18   6.92036687e-05  
    53      19   6.91468702e-05  
    53      20   6.90901440e-05  
    53      21   6.90334834e-05  
    53      22   6.89769266e-05  
    53      23   6.89204415e-05  
    53      24   6.88640649e-05  
    53      25   6.88078096e-05  
    53      26   6.87516741e-05  
    53      27   6.86956630e-05  
    53      28   6.86398155e-05  
    53      29   6.85841103e-05  
    53      30   6.85285854e-05  
    53      31   6.84732036e-05  
    53      32   6.84180355e-05  
    53      33   6.83630336e-05  
    53      34   6.83083445e-05  
    53      35   6.44597182e-05  
    53      36   6.79984143e-05  
    53      37   6.81604264e-05  
    53      38   6.81190949e-05  
    53      39   6.80659657e-05  
    53      40   6.80123059e-05  
    53      41   6.79588046e-05  
    53      42   6.79054691e-05  
    53      43   6.78522948e-05  
    53      44   6.77993057e-05  
    53      45   6.77464360e-05  
    53      46   6.76937276e-05  
    53      47   6.76411525e-05  
    53      48   6.75886765e-05  
    53      49   6.75362999e-05  
    53      50   6.74840179e-05  
    53      51   6.74317895e-05  
    53      52   6.73796364e-05  
    53      53   6.73275224e-05  
    53      54   6.72753329e-05  
    53      55   4.25703423e-05  
    53      56   6.54445850e-05  
    53      57   2.57015809e-04  
    53      58   1.47264298e-04  
    53      59   2.20281405e-05  
    53      60   7.09806257e-05  
    53      61   1.10846754e-04  
    53      62   2.36562599e-04  
    53      63   1.80300586e-04  
    53      64   1.40552247e-04  
    53      65   9.00441485e-05  
    53      66   8.70298511e-05  
    53      67   8.60323175e-05  
    53      68   8.59943373e-05  
    53      69   8.70905775e-05  
    53      70   8.63170064e-05  
    53      71   8.61047043e-05  
    53      72   8.60428599e-05  
    53      73   7.73957527e-05  
    53      74   6.75376247e-05  
    53      75   1.22115569e-04  
    53      76   1.83348841e-04  
    53      77   9.52527918e-05  
    53      78   1.35879416e-05  
    53      79   7.62024405e-05  
    53      80   1.05533128e-04  
    53      81   2.83774973e-04  
    53      82   1.59743353e-04  
    53      83   1.75772700e-05  
    53      84   6.77137033e-05  
    53      85   1.10296938e-04  
    53      86   2.06654553e-04  
    53      87   1.92191574e-04  
    53      88   1.65524205e-06  
    53      89   6.09065817e-05  
    53      90   1.23884812e-04  
    53      91   1.81937768e-04  
    53      92   2.54827048e-04  
    53      93   1.27885761e-04  
    53      94   4.10097072e-05  
    53      95   5.93578259e-05  
    53      96   1.72713721e-04  
    53      97   1.57366381e-04  
    53      98   3.69081296e-05  
    53      99   7.23808336e-05  
    53     100   1.00971945e-04  
    54       1   6.76595204e-03  
    54       2   1.10864738e-02  
    54       3   5.51298550e-05  
    54       4   5.79613995e-05  
    54       5   5.79091866e-05  
    54       6   5.78618728e-05  
    54       7   5.78146133e-05  
    54       8   5.77673819e-05  
    54       9   5.77201789e-05  
    54      10   5.76730042e-05  
    54      11   5.76258593e-05  
    54      12   5.75787430e-05  
    54      13   5.75316559e-05  
    54      14   5.74845993e-05  
    54      15   5.74375721e-05  
    54      16   5.73905753e-05  
    54      17   5.73436087e-05  
    54      18   5.72966717e-05  
    54      19   5.72497667e-05  
    54      20   5.72028928e-05  
    54      21   5.71560501e-05  
    54      22   5.71092395e-05  
    54      23   5.70625652e-05  
    54      24   5.68978565e-05  
    54      25   5.69691178e-05  
    54      26   5.69233343e-05  
    54      27   5.68766953e-05  
    54      28   5.68300855e-05  
    54      29   5.67835142e-05  
    54      30   5.67369780e-05  
    54      31   5.66904794e-05  
    54      32   5.66440180e-05  
    54      33   5.65975943e-05  
    54      34   5.65512093e-05  
    54      35   5.65048600e-05  
    54      36   5.64585508e-05  
    54      37   5.64122783e-05  
    54      38   5.63660454e-05  
    54      39   5.63198498e-05  
    54      40   5.62736933e-05  
    54      41   5.62275102e-05  
    54      42   5.25504580e-05  
    54      43   5.61298329e-05  
    54      44   5.61018842e-05  
    54      45   5.60558776e-05  
    54      46   5.60098279e-05  
    54      47   5.59638215e-05  
    54      48   5.59178597e-05  
    54      49   5.58719420e-05  
    54      50   5.58260705e-05  
    54      51   5.57802449e-05  
    54      52   5.57344664e-05  
    54      53   5.56887352e-05  
    54      54   5.56430531e-05  
    54      55   5.55974301e-05  
    54      56   5.55322202e-05  
    54      57   5.55068473e-05  
    54      58   5.54614409e-05  
    54      59   5.54160317e-05  
    54      60   5.53706757e-05  
    54      61   5.53253716e-05  
    54      62   5.52801204e-05  
    54      63   5.52349209e-05  
    54      64   5.51897845e-05  
    54      65   5.51379858e-05  
    54      66   5.50997523e-05  
    54      67   5.50549855e-05  
    54      68   5.49038650e-05  
    54      69   5.49613258e-05  
    54      70   5.49171653e-05  
    54      71   5.48722044e-05  
    54      72   5.48272832e-05  
    54      73   5.48244302e-05  
    54      74   5.47370280e-05  
    54      75   5.46918733e-05  
    54      76   5.46469910e-05  
    54      77   5.46021113e-05  
    54      78   5.45572313e-05  
    54      79   5.45123384e-05  
    54      80   5.44674245e-05  
    54      81   5.44224803e-05  
    54      82   5.43774948e-05  
    54      83   5.43590739e-05  
    54      84   5.42865620e-05  
    54      85   5.42045295e-05  
    54      86   5.41974477e-05  
    54      87   5.41522350e-05  
    54      88   5.41067208e-05  
    54      89   5.40612211e-05  
    54      90   5.32952635e-05  
    54      91   5.39742467e-05  
    54      92   5.39332457e-05  
    54      93   5.44098995e-05  
    54      94   5.38239053e-05  
    54      95   5.37759724e-05  
    54      96   5.37307393e-05  
